signal_strength_dbm,throughput_mbps,latency_ms
-93.36,5.29,114.41
-81.4,16.58,33.75
-38.99,141.37,13.72
-73.25,38.15,30.82
-95.0,2.35,36.85
-95.0,6.49,75.37
-66.76,46.34,35.95
-75.5,12.19,38.81
-77.4,116.73,11.75
-58.08,17.05,319.55
-49.11,84.68,35.55
-38.16,96.39,30.19
-52.18,53.84,7.19
-50.4,24.12,85.64
-75.92,10.85,134.84
-69.99,26.94,13.58
-74.71,4.13,90.22
-63.23,24.39,23.22
-71.46,32.64,191.17
-64.05,23.41,20.42
-95.0,6.29,36.02
-89.98,11.52,27.0
-70.76,22.37,49.87
-68.19,120.58,9.87
-79.47,46.54,19.24
-56.11,21.82,46.24
-65.51,15.36,500.0
-95.0,0.5,101.27
-68.3,18.48,78.69
-74.02,11.51,30.59
-84.33,5.19,52.89
-76.23,17.01,45.98
-78.04,6.2,22.86
-69.27,15.47,39.63
-64.95,44.33,61.88
-77.23,7.61,34.2
-66.97,21.79,31.12
-60.22,17.25,159.17
-79.08,25.02,50.67
-69.02,17.12,25.58
-95.0,0.5,82.57
-80.4,78.86,30.74
-93.39,0.5,71.64
-87.52,9.09,42.4
-53.76,61.73,56.75
-80.57,7.66,69.83
-68.64,14.7,41.27
-83.57,18.25,51.43
-74.63,22.01,26.45
-55.85,29.22,15.83
-50.84,60.11,129.55
-71.14,36.97,46.78
-79.06,23.15,106.44
-59.44,68.25,34.62
-63.43,34.33,12.2
-67.16,18.39,22.94
-74.28,51.66,17.32
-71.32,34.51,46.85
-66.09,18.73,25.94
-67.35,47.11,28.94
-66.89,37.58,103.69
-55.31,114.42,7.47
-70.48,22.28,30.5
-68.98,36.25,487.57
-71.46,40.07,37.45
-74.82,31.9,69.0
-95.0,0.5,127.06
-69.85,16.84,24.84
-53.86,37.11,17.58
-95.0,10.73,30.96
-93.38,4.57,198.26
-69.1,39.03,11.34
-79.41,4.23,122.93
-64.51,15.91,65.83
-72.06,5.02,43.61
-61.36,61.59,51.44
-94.25,8.7,41.43
-71.65,80.54,15.3
-67.58,95.51,7.77
-57.79,13.65,128.08
-76.7,23.27,500.0
-61.14,38.25,10.06
-95.0,11.76,28.92
-79.51,25.72,36.39
-89.46,8.26,85.55
-65.44,92.19,10.44
-84.07,15.86,30.91
-70.95,74.18,17.18
-73.32,49.97,26.09
-67.12,88.72,12.38
-78.13,16.66,70.52
-65.94,6.87,500.0
-73.87,10.84,83.3
-58.69,99.23,11.21
-36.94,23.37,245.79
-83.09,17.74,19.3
-73.75,14.3,23.37
-86.12,0.5,38.69
-71.84,33.97,114.52
-94.55,0.5,30.5
-87.94,2.81,27.55
-83.52,16.61,35.67
-46.29,79.46,1.65
-93.25,0.5,266.46
-95.0,1.96,27.55
-77.62,25.2,46.51
-55.82,36.55,108.17
-62.28,164.34,8.54
-90.72,0.65,210.53
-64.85,20.31,35.09
-66.36,31.57,14.31
-64.04,16.9,60.67
-50.01,31.59,23.62
-88.25,7.72,498.24
-95.0,2.55,50.03
-95.0,0.5,116.56
-86.29,3.75,339.34
-35.44,95.94,7.35
-74.65,25.65,242.65
-92.14,0.5,261.87
-63.48,24.62,17.35
-71.49,20.31,24.4
-72.69,16.12,32.75
-74.34,33.0,80.53
-66.47,35.7,94.08
-65.8,23.14,27.43
-52.71,30.92,91.68
-55.11,90.74,21.32
-75.92,119.2,10.04
-66.17,38.13,90.7
-74.96,24.33,57.63
-52.06,24.93,67.29
-66.09,18.82,38.82
-66.65,15.32,39.03
-60.56,74.16,28.25
-87.52,10.65,41.01
-95.0,0.5,500.0
-77.25,9.37,23.74
-74.96,7.24,500.0
-82.62,4.53,500.0
-92.97,5.71,53.66
-65.96,97.84,9.95
-65.37,23.52,18.9
-59.1,9.46,199.19
-77.29,7.01,34.07
-83.79,13.78,162.83
-75.91,20.6,28.77
-55.11,35.19,13.94
-45.08,39.66,14.71
-58.02,24.44,15.03
-58.36,19.22,42.37
-63.25,26.46,26.72
-64.49,38.58,11.12
-49.88,76.3,36.31
-69.45,37.54,29.83
-55.46,59.78,6.25
-60.34,13.42,500.0
-87.62,0.5,48.99
-69.18,9.6,45.21
-60.77,40.17,8.77
-87.06,24.52,24.31
-62.77,24.3,18.76
-92.8,3.85,41.14
-58.71,67.22,37.63
-42.46,39.32,35.81
-95.0,3.99,38.16
-47.6,81.23,127.01
-62.4,61.83,26.34
-69.74,40.83,67.41
-83.78,4.28,48.73
-84.93,5.03,331.3
-72.77,13.01,31.48
-61.32,88.12,11.82
-66.8,16.95,68.19
-86.02,12.7,17.7
-85.9,2.46,55.84
-85.48,4.74,38.25
-95.0,0.5,172.86
-79.63,19.25,326.52
-65.45,18.13,53.86
-79.94,45.2,15.61
-95.0,5.0,43.36
-39.7,44.42,24.61
-41.25,36.05,25.14
-75.65,28.86,37.26
-67.33,19.96,108.17
-41.67,30.1,188.39
-58.47,58.47,183.96
-55.8,174.9,5.29
-68.98,15.8,93.77
-25.99,51.74,35.43
-88.61,12.95,33.98
-72.62,21.81,149.91
-58.58,97.07,14.92
-74.9,9.37,45.84
-73.16,10.47,26.02
-50.12,67.61,48.64
-95.0,0.5,168.92
-71.23,8.54,92.34
-86.68,11.85,30.99
-92.72,6.39,41.66
-71.13,47.58,27.67
-95.0,0.59,61.53
-77.4,27.21,31.92
-79.96,27.82,53.89
-55.96,18.66,320.41
-75.96,10.14,500.0
-91.86,0.5,41.44
-79.35,23.6,15.88
-70.86,44.2,30.13
-47.83,41.92,18.01
-73.25,18.15,35.72
-86.7,16.4,46.63
-71.03,27.54,16.99
-77.18,38.52,13.1
-70.17,58.36,19.07
-71.69,55.66,8.58
-65.0,36.93,157.61
-61.71,21.91,64.45
-55.98,18.07,38.24
-64.04,19.38,238.29
-75.52,4.82,28.57
-80.45,28.63,34.89
-65.08,17.72,29.32
-84.27,7.84,49.11
-80.19,2.67,84.29
-91.26,2.15,114.74
-88.6,5.0,38.37
-73.55,33.32,19.05
-40.72,24.83,58.42
-57.4,89.74,16.95
-82.76,14.32,84.24
-52.87,22.78,126.18
-41.5,46.98,16.83
-57.8,27.25,24.82
-76.08,18.49,26.41
-59.33,62.16,10.95
-71.12,8.93,79.38
-43.95,43.96,14.01
-61.66,47.27,13.96
-57.93,68.73,25.28
-37.48,74.78,6.3
-40.06,235.18,3.24
-81.21,40.56,25.65
-69.43,10.52,42.5
-86.53,0.5,46.2
-59.3,27.37,27.28
-81.19,28.96,22.88
-71.68,13.41,38.66
-59.0,19.97,150.97
-77.33,6.78,70.09
-86.66,18.69,26.65
-84.69,15.76,47.67
-43.8,88.66,34.5
-80.24,25.25,75.77
-61.66,48.21,233.91
-78.59,11.33,44.94
-61.94,25.72,32.09
-94.03,0.58,31.97
-80.87,15.32,121.81
-80.38,8.26,37.01
-56.97,41.34,9.12
-51.09,36.93,21.61
-48.09,43.16,16.77
-69.97,26.56,13.63
-77.72,14.62,32.13
-82.41,20.27,35.19
-68.61,27.42,500.0
-95.0,1.14,36.5
-62.74,17.35,132.32
-51.01,23.83,500.0
-80.95,16.18,21.98
-61.09,64.66,42.76
-52.78,40.67,16.52
-81.48,11.19,29.77
-70.72,18.16,28.03
-55.7,25.12,34.31
-59.14,21.62,34.09
-40.21,21.78,64.46
-44.59,35.12,28.45
-56.3,21.2,500.0
-69.77,20.57,500.0
-69.82,12.21,31.86
-84.11,6.17,56.39
-68.33,69.94,11.57
-52.11,29.7,26.14
-67.78,18.54,32.06
-83.03,9.3,332.89
-61.39,14.79,33.06
-66.87,37.6,233.96
-75.45,28.09,66.8
-76.27,12.86,34.31
-90.98,3.95,104.49
-89.15,42.65,18.72
-74.76,9.06,500.0
-62.14,61.47,21.83
-76.4,8.87,191.3
-89.06,8.47,500.0
-85.15,4.4,86.72
-95.0,0.5,130.55
-85.2,14.1,49.01
-87.84,1.83,48.29
-91.0,5.72,105.83
-83.9,3.72,46.88
-67.08,54.82,23.9
-60.94,17.62,59.04
-84.55,8.68,126.32
-84.53,1.97,28.27
-84.78,75.05,17.36
-67.74,31.44,12.68
-64.2,24.7,48.44
-66.99,14.95,62.32
-70.76,34.32,40.0
-58.78,80.27,6.47
-66.03,21.53,17.31
-65.54,20.9,43.11
-84.42,20.19,46.97
-60.39,31.59,16.31
-48.5,24.39,71.08
-53.01,34.68,20.18
-77.09,57.73,11.57
-46.35,26.3,91.86
-94.84,5.45,44.13
-86.73,4.97,52.77
-66.25,31.86,16.98
-58.13,63.1,81.56
-83.07,32.01,26.12
-35.36,70.32,11.36
-71.35,12.15,25.97
-27.89,66.94,22.39
-78.55,28.11,17.04
-58.98,21.04,27.09
-75.35,27.14,13.45
-52.99,45.35,15.59
-75.86,20.92,78.58
-91.23,17.16,21.93
-76.25,37.55,28.9
-83.25,13.74,46.35
-65.68,17.37,57.42
-83.54,12.72,39.85
-70.63,14.14,66.48
-69.56,19.91,28.61
-88.0,3.73,138.48
-68.24,76.01,14.55
-31.42,61.16,14.18
-88.96,10.8,28.45
-64.88,16.05,81.47
-68.55,22.57,25.09
-78.13,31.54,31.28
-55.69,81.9,36.19
-35.96,42.21,22.92
-70.84,8.55,327.94
-56.74,43.63,9.67
-70.11,13.45,39.04
-65.5,26.89,14.43
-78.17,15.12,21.03
-75.57,11.58,35.66
-62.7,12.69,322.7
-38.04,57.79,13.59
-54.42,73.06,57.67
-80.22,35.06,21.5
-45.86,319.5,4.92
-72.78,42.64,32.06
-95.0,4.2,69.69
-67.3,16.95,24.1
-62.03,40.32,13.98
-74.04,13.42,103.72
-81.07,6.99,86.94
-65.36,12.33,500.0
-55.52,20.75,243.39
-78.62,33.52,24.71
-56.12,24.53,51.14
-62.07,56.33,182.55
-72.1,14.23,31.93
-74.85,47.96,11.1
-90.23,5.75,46.95
-77.88,11.17,29.92
-86.45,5.68,55.62
-71.76,4.75,62.71
-85.56,0.5,336.21
-95.0,2.6,110.33
-63.75,20.08,28.36
-57.48,58.89,314.75
-47.97,57.18,12.67
-66.48,35.47,61.86
-40.29,25.63,85.65
-95.0,0.5,268.83
-69.84,35.95,238.03
-83.94,17.2,49.05
-65.9,32.84,13.55
-95.0,11.56,27.87
-76.13,40.06,13.52
-50.1,24.53,113.31
-87.21,0.5,265.0
-81.35,12.17,32.59
-95.0,7.0,45.54
-50.09,26.5,34.54
-74.92,12.31,103.85
-72.04,62.59,18.02
-51.63,31.65,22.19
-67.12,40.12,236.75
-60.81,22.53,22.45
-80.26,8.57,32.31
-72.56,40.35,27.31
-47.8,44.23,9.79
-95.0,2.79,43.83
-81.67,9.68,500.0
-58.41,20.82,30.13
-67.07,40.02,68.44
-85.55,16.17,35.86
-46.8,45.59,10.81
-90.83,6.62,62.41
-44.2,41.1,15.54
-54.34,69.7,30.32
-70.33,45.85,27.56
-70.14,29.06,19.47
-52.93,28.52,500.0
-74.41,34.9,11.46
-67.15,22.66,20.84
-74.3,18.0,15.86
-84.6,3.38,48.43
-95.0,8.51,31.24
-72.38,65.48,18.42
-75.17,10.9,19.35
-95.0,1.85,78.04
-59.01,48.08,154.09
-67.8,17.03,37.71
-64.29,49.01,85.89
-81.32,15.34,80.3
-84.39,26.88,28.3
-95.0,3.68,500.0
-75.93,34.38,38.07
-65.17,19.2,60.16
-83.43,5.29,130.37
-71.79,7.74,500.0
-47.39,62.89,500.0
-48.97,24.01,149.89
-95.0,0.5,79.87
-92.71,4.53,151.04
-64.11,29.21,21.44
-73.5,25.47,18.71
-78.04,9.47,492.55
-72.41,3.81,500.0
-95.0,1.56,78.0
-79.44,6.64,119.14
-74.03,11.15,64.42
-66.65,11.13,102.34
-39.86,31.39,59.64
-36.22,26.42,321.3
-82.53,15.98,35.14
-90.17,0.97,63.27
-63.99,12.12,318.74
-71.01,44.78,25.83
-60.33,22.65,89.77
-67.86,26.31,19.85
-60.64,60.04,38.1
-84.9,7.84,95.98
-57.57,64.95,39.68
-72.29,8.47,500.0
-69.99,20.25,17.82
-83.29,18.37,45.75
-58.75,33.45,17.04
-65.59,50.07,76.69
-95.0,3.19,96.77
-53.18,89.86,4.29
-66.27,37.77,10.35
-95.0,0.5,52.47
-94.61,0.5,58.04
-72.34,38.15,90.32
-91.73,2.52,181.65
-49.19,54.64,13.69
-91.11,6.79,109.77
-55.59,61.46,5.2
-80.55,8.85,31.57
-68.48,17.8,57.85
-79.54,18.61,31.38
-59.13,21.71,39.05
-46.51,63.98,8.83
-75.35,104.15,13.04
-82.74,4.25,346.45
-47.2,21.93,99.05
-82.48,7.92,89.1
-85.1,10.64,337.09
-74.97,27.06,56.47
-76.07,4.09,82.05
-61.14,19.1,317.66
-87.18,4.54,140.61
-95.0,2.6,64.6
-90.87,6.62,495.34
-94.59,0.5,500.0
-54.93,111.17,14.54
-56.85,35.04,17.66
-66.3,12.77,67.95
-88.37,3.83,33.83
-78.36,9.99,159.67
-63.62,100.03,9.07
-92.89,6.74,31.24
-65.68,48.99,85.45
-80.62,1.07,192.03
-73.9,49.44,23.31
-81.46,42.86,22.03
-73.12,23.07,19.58
-95.0,0.71,147.53
-77.29,7.18,28.92
-87.44,13.76,28.86
-90.96,9.32,132.94
-72.38,22.05,13.95
-70.24,24.64,17.94
-77.52,10.39,47.65
-88.99,15.89,22.62
-75.92,24.48,16.7
-82.91,18.31,83.38
-38.66,25.19,39.73
-48.27,110.49,8.9
-84.78,2.44,29.41
-59.06,38.94,12.62
-81.56,25.07,29.94
-53.94,32.36,17.27
-85.69,2.81,124.97
-66.53,91.24,10.56
-95.0,3.56,49.87
-67.37,39.79,321.22
-71.89,14.95,35.8
-62.96,66.8,24.03
-74.9,6.71,63.46
-64.1,11.41,240.82
-80.16,24.15,36.57
-95.0,5.3,53.09
-77.96,11.18,21.76
-75.91,53.35,14.45
-74.6,11.78,35.63
-71.13,160.46,7.56
-79.39,11.23,32.61
-88.53,6.3,142.02
-76.56,6.78,68.09
-89.11,11.54,29.87
-44.02,27.61,80.23
-76.23,23.08,139.87
-72.04,32.75,500.0
-95.0,5.25,72.86
-73.47,40.36,23.5
-64.77,35.88,17.96
-77.3,37.72,18.45
-87.53,5.77,334.84
-84.47,13.42,33.74
-95.0,3.95,28.48
-55.78,21.26,66.15
-52.6,72.29,65.09
-76.14,12.55,63.07
-59.57,53.09,9.26
-84.9,25.06,25.3
-74.82,43.26,25.03
-67.57,119.02,13.16
-84.12,1.92,500.0
-77.58,44.46,19.51
-91.1,1.51,347.89
-72.32,26.72,17.36
-72.7,15.18,36.68
-75.93,46.35,16.05
-86.83,0.77,79.73
-90.11,3.07,77.16
-65.7,16.09,41.53
-69.94,11.27,129.17
-95.0,4.66,59.24
-66.09,10.26,500.0
-70.5,32.88,134.08
-85.88,0.5,261.4
-62.9,43.77,101.04
-79.38,9.36,500.0
-89.36,5.29,36.33
-83.31,12.44,17.55
-71.31,15.77,500.0
-78.64,6.13,329.48
-64.21,17.93,45.91
-68.81,15.53,53.97
-67.23,8.15,193.51
-93.54,0.81,45.8
-58.57,38.11,14.69
-84.61,4.83,129.0
-86.72,8.84,98.0
-71.24,10.27,59.3
-72.43,12.92,33.54
-79.94,22.01,82.41
-61.72,35.84,7.97
-84.31,8.49,28.12
-95.0,0.5,67.28
-52.54,65.73,38.88
-81.06,2.63,174.1
-80.65,25.91,26.13
-62.11,20.4,491.69
-70.17,16.56,20.96
-72.9,30.38,134.41
-74.85,2.13,94.0
-56.91,26.95,39.17
-68.68,40.36,487.3
-42.83,53.56,14.52
-72.02,41.12,59.03
-72.19,43.51,27.29
-75.98,34.68,27.43
-72.14,9.0,334.06
-95.0,6.61,500.0
-66.78,17.88,30.23
-73.53,21.65,25.25
-66.16,73.18,9.48
-95.0,2.73,56.52
-71.23,13.67,63.91
-83.73,3.59,53.56
-76.06,26.46,38.77
-67.73,8.6,58.87
-94.51,0.65,127.36
-56.17,62.28,231.77
-57.57,19.37,40.13
-93.35,3.36,201.7
-70.1,41.11,44.06
-73.53,29.19,325.12
-77.87,68.42,17.7
-94.0,0.5,54.13
-75.99,6.75,87.3
-76.1,29.04,54.95
-68.63,48.27,30.09
-95.0,3.04,42.72
-60.77,18.32,105.09
-67.18,56.96,29.79
-70.4,34.24,162.72
-59.65,19.33,60.35
-35.39,89.85,480.76
-82.38,20.72,43.19
-78.41,10.69,32.34
-61.06,15.45,130.81
-59.51,21.28,86.02
-63.4,24.26,53.02
-83.37,36.36,19.39
-77.05,45.19,16.52
-73.01,13.82,51.59
-73.8,14.72,19.49
-80.17,24.1,45.12
-78.02,13.28,29.65
-67.94,47.46,236.3
-72.82,49.29,21.65
-63.66,22.97,21.71
-70.97,36.78,238.81
-64.51,15.54,57.45
-44.77,137.87,4.26
-47.25,176.75,7.85
-85.6,6.32,335.37
-82.42,0.55,43.25
-47.34,184.35,6.66
-39.48,150.16,15.55
-82.53,8.71,52.67
-92.4,9.35,30.08
-77.76,10.8,68.23
-64.11,19.45,26.1
-75.79,23.64,136.85
-36.79,55.19,13.33
-73.65,40.07,41.46
-25.95,42.2,39.64
-76.34,12.64,55.83
-89.28,2.4,51.84
-80.97,20.99,47.25
-65.83,97.46,23.2
-94.91,1.83,126.96
-64.38,43.86,9.57
-67.17,67.94,22.46
-51.65,38.15,17.58
-77.71,19.96,494.23
-40.05,92.33,106.6
-95.0,5.15,68.71
-55.12,42.44,76.52
-39.41,57.27,14.24
-64.63,43.62,500.0
-64.34,31.23,13.31
-82.19,26.19,23.36
-66.34,58.1,24.22
-41.48,34.22,82.39
-56.61,22.39,30.11
-58.26,37.14,14.67
-95.0,2.55,24.44
-73.78,29.41,86.63
-95.0,1.96,61.55
-48.98,31.72,26.47
-95.0,0.5,28.51
-61.49,18.44,82.76
-74.3,15.01,22.35
-60.66,18.11,79.0
-78.61,28.18,31.58
-88.78,10.12,37.3
-85.99,3.26,41.1
-67.15,20.61,26.56
-50.08,73.98,4.48
-77.59,40.56,23.88
-49.36,32.24,29.49
-53.11,98.71,14.16
-51.69,63.69,97.7
-66.41,38.51,81.64
-55.8,14.33,127.25
-40.91,46.6,20.0
-95.0,6.98,42.36
-57.85,79.51,19.65
-80.87,15.01,93.4
-88.25,11.67,40.34
-74.79,15.61,60.8
-71.98,8.89,336.21
-52.6,22.5,32.15
-85.68,7.69,59.9
-36.05,122.64,23.15
-67.32,14.73,40.77
-65.98,79.19,13.19
-76.4,56.32,18.16
-63.95,74.13,21.98
-95.0,9.48,26.63
-77.89,5.1,50.89
-69.78,22.59,173.77
-52.52,19.23,72.78
-79.9,9.99,52.26
-73.19,37.33,51.73
-54.64,17.55,141.9
-75.54,5.17,238.03
-89.62,16.74,29.35
-81.35,37.38,18.1
-56.53,36.58,500.0
-89.96,9.32,42.33
-64.15,14.32,114.98
-55.99,114.83,8.85
-64.52,14.76,99.5
-87.0,17.85,27.42
-65.18,22.92,17.51
-80.15,5.99,24.06
-78.65,13.64,25.39
-71.8,73.79,14.92
-95.0,1.71,101.64
-81.16,27.78,25.78
-67.55,23.36,14.09
-65.18,17.27,49.91
-85.8,14.67,41.56
-73.27,19.81,93.45
-66.52,47.6,49.71
-72.17,11.18,500.0
-75.95,31.25,33.62
-70.12,12.67,77.5
-67.12,17.0,31.2
-95.0,2.65,29.81
-67.86,11.49,321.97
-79.78,10.89,34.63
-55.85,24.05,60.61
-83.74,11.16,95.97
-60.22,22.53,45.83
-74.01,17.46,500.0
-39.17,19.97,250.79
-71.41,23.43,500.0
-77.86,2.86,329.11
-74.24,88.8,12.29
-49.62,243.27,8.55
-87.08,10.78,34.66
-79.21,18.03,33.57
-71.37,15.44,155.58
-56.67,15.67,58.38
-70.1,21.83,19.2
-76.24,11.84,21.13
-63.98,24.8,20.2
-48.95,35.9,22.42
-60.74,54.06,8.69
-95.0,12.11,34.68
-67.97,12.37,98.76
-69.07,90.46,6.44
-56.42,26.4,28.45
-69.55,15.02,40.91
-73.51,8.1,77.69
-68.26,16.72,59.52
-87.77,9.23,32.38
-77.3,22.7,56.32
-87.94,1.13,500.0
-82.37,5.24,46.86
-76.78,11.4,30.55
-65.06,16.49,70.08
-95.0,5.36,92.49
-40.37,275.9,3.49
-92.22,0.5,72.17
-60.82,77.76,14.54
-92.34,10.98,41.4
-71.84,10.44,25.31
-56.44,63.4,25.21
-85.73,5.14,135.29
-94.2,2.5,47.09
-95.0,4.61,500.0
-69.64,12.38,35.76
-61.05,73.25,20.36
-67.14,41.81,14.14
-66.37,10.49,118.95
-64.93,49.58,7.61
-78.74,25.43,26.92
-65.88,35.94,116.87
-77.66,3.34,172.58
-76.75,7.87,37.74
-94.59,1.15,25.72
-68.95,19.38,321.66
-75.49,25.38,69.65
-95.0,5.38,37.26
-53.59,26.46,35.0
-69.52,38.98,41.26
-53.32,43.2,11.75
-79.87,11.4,40.54
-57.71,26.48,44.1
-94.16,6.88,55.22
-74.89,27.55,44.71
-41.66,29.87,60.38
-91.37,3.5,54.55
-78.94,9.82,106.58
-73.38,126.38,16.46
-77.01,7.71,36.72
-74.45,56.88,19.24
-85.85,0.5,92.89
-76.25,3.2,108.29
-72.72,13.6,36.15
-70.8,7.5,78.8
-78.38,29.05,25.28
-67.18,16.11,78.58
-47.87,29.46,500.0
-73.97,13.53,23.5
-95.0,5.33,41.39
-81.32,32.74,18.6
-59.77,9.24,62.51
-76.41,13.36,25.61
-79.84,7.78,25.95
-76.17,30.96,34.21
-80.84,14.36,24.59
-95.0,1.91,114.82
-76.28,41.14,30.6
-65.66,54.85,8.89
-35.29,104.93,36.78
-43.18,26.5,52.29
-57.16,27.0,23.38
-87.64,3.03,46.77
-71.28,16.1,82.69
-59.64,34.62,12.1
-68.1,54.27,28.12
-79.96,6.37,61.69
-83.52,18.99,250.42
-78.76,7.96,109.08
-77.31,43.75,18.66
-58.62,29.54,18.76
-80.53,8.05,33.19
-62.47,17.51,316.9
-78.6,20.02,116.72
-57.63,140.27,1.25
-80.11,6.14,24.25
-51.68,42.81,16.92
-64.34,15.26,484.0
-87.1,12.47,27.41
-78.5,71.44,17.87
-49.0,26.67,107.47
-67.19,25.25,15.84
-76.17,25.61,77.13
-73.25,11.19,500.0
-65.57,18.56,78.77
-95.0,7.43,31.16
-95.0,4.97,42.21
-42.35,30.85,181.23
-40.61,32.48,148.72
-59.17,77.18,24.89
-77.57,13.77,37.07
-71.02,16.68,56.53
-65.09,29.02,14.44
-73.07,22.84,169.6
-43.04,198.24,1.87
-75.09,16.73,21.93
-87.8,3.82,84.69
-63.61,33.96,10.99
-56.64,22.18,33.07
-68.5,12.03,500.0
-92.29,5.63,48.9
-71.28,40.14,101.06
-72.18,11.74,37.47
-81.68,28.79,22.75
-72.31,12.93,136.53
-69.41,12.6,42.66
-53.43,25.57,316.25
-72.7,61.29,22.06
-72.53,17.3,62.89
-58.89,77.4,15.57
-63.79,49.33,10.45
-60.52,20.4,24.94
-67.15,22.41,45.77
-36.61,91.99,109.9
-76.07,9.35,102.18
-59.28,10.98,165.06
-88.32,7.04,28.37
-76.29,27.49,75.49
-60.5,38.4,19.46
-81.56,6.11,30.3
-72.4,77.02,11.32
-84.25,8.73,139.71
-77.46,11.3,500.0
-74.58,20.99,26.8
-59.68,124.34,6.0
-69.91,22.06,21.42
-84.96,3.26,41.39
-69.2,12.18,53.48
-40.45,39.89,35.13
-59.84,25.16,30.55
-85.54,2.78,33.67
-37.47,374.49,3.96
-63.92,31.88,13.71
-81.39,9.53,35.21
-77.16,7.65,54.43
-64.57,57.84,7.01
-61.96,90.58,12.95
-95.0,7.24,38.25
-74.73,36.71,31.72
-60.23,56.8,110.97
-77.31,12.88,65.09
-76.18,18.35,73.8
-61.24,72.38,22.41
-84.28,8.95,29.01
-31.69,140.7,31.29
-76.0,28.2,40.84
-80.57,10.22,116.01
-77.11,8.59,37.11
-60.53,14.47,331.16
-74.97,13.8,75.5
-77.02,12.74,25.4
-87.37,13.97,47.28
-49.91,22.57,317.85
-90.27,10.81,23.55
-63.64,17.28,96.83
-72.92,45.71,22.55
-72.94,14.83,52.21
-88.38,2.47,36.67
-73.71,7.29,45.69
-66.27,12.77,195.08
-89.56,5.54,33.52
-61.18,38.88,11.96
-84.56,11.02,33.42
-95.0,1.25,106.66
-87.55,10.74,71.65
-73.46,19.35,500.0
-73.24,43.43,12.93
-95.0,6.26,65.74
-75.56,7.18,43.32
-69.88,12.39,100.17
-71.54,9.78,104.41
-78.44,14.08,89.01
-73.32,22.74,116.99
-57.46,91.05,23.05
-82.16,4.95,36.71
-63.73,69.74,12.43
-60.63,122.21,10.47
-62.25,8.99,51.72
-95.0,1.99,58.36
-75.84,40.12,19.94
-83.0,14.95,55.07
-67.17,20.0,27.05
-74.07,13.29,321.87
-81.48,28.25,25.32
-76.91,4.4,500.0
-75.18,33.32,32.62
-67.25,9.21,193.15
-74.2,23.14,87.19
-92.4,0.63,67.8
-80.22,15.83,245.31
-46.74,150.46,11.16
-84.14,7.94,37.12
-74.33,22.14,29.49
-69.16,36.45,500.0
-48.4,25.41,108.59
-74.25,52.97,18.84
-77.01,9.91,33.29
-62.7,6.57,125.25
-61.13,16.87,182.44
-77.75,62.81,13.18
-27.12,41.27,232.51
-63.11,46.0,58.16
-76.89,36.19,32.63
-30.92,105.9,45.16
-66.49,16.58,32.95
-63.59,16.52,59.88
-76.95,10.9,34.66
-63.84,57.32,6.71
-91.16,6.03,212.02
-20.27,45.61,56.9
-68.61,117.35,8.65
-68.07,39.47,500.0
-66.28,39.37,17.6
-93.42,11.02,26.64
-49.52,90.54,37.18
-86.74,21.08,22.81
-70.3,8.4,113.85
-72.36,17.95,33.3
-62.01,86.22,5.92
-64.07,64.9,7.55
-65.61,83.48,12.65
-83.57,2.24,336.5
-72.27,72.76,17.73
-68.55,114.09,13.61
-65.43,11.53,151.6
-71.52,16.2,26.53
-64.11,16.72,52.97
-90.82,2.78,70.2
-52.98,157.9,6.63
-55.12,109.43,8.02
-68.52,16.4,193.14
-84.33,8.87,139.53
-89.36,0.5,66.75
-64.67,17.42,100.26
-54.65,56.48,36.74
-72.13,152.36,12.76
-85.18,3.05,32.23
-90.57,16.01,21.48
-61.39,64.07,37.18
-94.8,0.5,41.53
-68.25,12.39,53.03
-67.16,41.37,53.19
-52.69,32.94,27.54
-87.15,10.08,30.12
-68.54,47.91,60.32
-81.05,5.75,46.98
-73.39,9.62,62.91
-78.98,37.16,15.44
-40.79,69.97,10.73
-73.09,24.58,14.17
-95.0,0.5,30.74
-82.11,29.67,21.86
-68.82,254.42,9.47
-62.59,68.96,20.95
-78.91,40.17,21.41
-69.81,15.31,17.21
-56.51,108.6,7.7
-53.3,29.32,27.39
-64.99,15.05,132.13
-69.11,43.05,100.1
-53.98,26.76,29.77
-90.93,2.07,500.0
-80.89,11.55,43.79
-58.38,36.41,5.67
-66.7,15.97,59.24
-68.87,101.14,12.88
-87.09,5.54,55.13
-49.9,82.74,83.8
-95.0,0.5,127.0
-77.83,34.94,25.16
-85.21,5.18,21.92
-52.83,24.16,50.6
-90.15,16.83,25.16
-68.98,33.98,163.7
-74.47,33.1,30.68
-72.47,17.6,25.79
-72.81,44.39,27.24
-95.0,1.23,177.97
-68.9,35.52,16.69
-82.47,3.18,69.44
-29.58,72.38,21.15
-69.56,18.33,500.0
-63.42,20.89,39.75
-81.28,11.07,26.79
-73.56,19.59,235.8
-88.54,16.92,20.91
-95.0,4.42,500.0
-70.94,50.78,27.65
-81.02,10.05,108.26
-73.12,7.53,36.36
-73.39,17.8,16.25
-63.28,28.51,20.14
-83.6,6.95,56.32
-91.2,1.82,75.0
-89.38,0.5,99.16
-74.98,20.7,19.99
-95.0,6.51,29.14
-43.16,28.96,33.38
-75.69,79.54,26.52
-66.8,24.89,21.93
-68.63,11.4,62.15
-82.76,16.04,28.46
-63.3,14.65,39.78
-91.52,7.05,23.46
-59.64,18.98,29.62
-65.11,13.21,62.89
